Model;Idx;Metrics
B1;0;{'loss': [0.06377828866243362, 0.057745128870010376, 0.0569332018494606, 0.05652825906872749, 0.056259091943502426, 0.05604705214500427, 0.05587826296687126, 0.05575438588857651, 0.055655136704444885, 0.05556561425328255, 0.0555068776011467, 0.05545717850327492, 0.0554237924516201, 0.05539759621024132, 0.055373720824718475, 0.05533144250512123, 0.0553169809281826, 0.05529702082276344, 0.05526566505432129, 0.055244896560907364, 0.05521887168288231, 0.05520534887909889, 0.05518888309597969, 0.055178191512823105, 0.055150844156742096, 0.055126313120126724, 0.055118754506111145, 0.055116280913352966, 0.055109765380620956, 0.05509748309850693, 0.05508296191692352, 0.05507434904575348], 'precision': [0.809089183807373, 0.8225694894790649, 0.8249086737632751, 0.8263751864433289, 0.8274710774421692, 0.8282036185264587, 0.8287992477416992, 0.8294073939323425, 0.8298259377479553, 0.8304087519645691, 0.8308814764022827, 0.8312848210334778, 0.8314144611358643, 0.8314283490180969, 0.8314914703369141, 0.8316532969474792, 0.8316258788108826, 0.8315884470939636, 0.8316528797149658, 0.8316629528999329, 0.8316916227340698, 0.8318225741386414, 0.8316716551780701, 0.8317351937294006, 0.8319439888000488, 0.8319170475006104, 0.8319328427314758, 0.8319460153579712, 0.8319833278656006, 0.8320475816726685, 0.83200603723526, 0.8320373296737671], 'recall': [0.6080676317214966, 0.6508255004882812, 0.6570808291435242, 0.6597986221313477, 0.661625325679779, 0.6631096601486206, 0.6642664074897766, 0.6650490164756775, 0.6657369136810303, 0.6663162112236023, 0.6667159795761108, 0.6670315265655518, 0.6672818064689636, 0.6673859357833862, 0.6675679087638855, 0.6676816940307617, 0.6677998900413513, 0.6679418087005615, 0.6679626107215881, 0.6681461334228516, 0.6682206988334656, 0.6683346033096313, 0.6683362722396851, 0.6683887839317322, 0.6685979962348938, 0.6687272191047668, 0.6686668395996094, 0.6687260866165161, 0.6687275767326355, 0.6687940359115601, 0.6689345836639404, 0.6689052581787109], 'val_loss': [0.08140510320663452, 0.07885304093360901, 0.07785927504301071, 0.07932881265878677, 0.07802947610616684, 0.07864277064800262, 0.07788675278425217, 0.07897990942001343, 0.07806628197431564, 0.07787581533193588, 0.07869347184896469, 0.07753702253103256, 0.0775323212146759, 0.0777038186788559, 0.0778079703450203, 0.08035334199666977, 0.07746411859989166, 0.07708798348903656, 0.0796702653169632, 0.0775398388504982, 0.0803479552268982, 0.07679184526205063, 0.07746189087629318, 0.07888103276491165, 0.07592548429965973, 0.0765891745686531, 0.08010361343622208, 0.07761609554290771, 0.07729384303092957, 0.07898771017789841, 0.0793059915304184, 0.0767829418182373], 'val_precision': [0.7557322978973389, 0.7689924836158752, 0.7873417139053345, 0.7662436962127686, 0.7872082591056824, 0.7844962477684021, 0.7741952538490295, 0.8264864683151245, 0.8226101398468018, 0.7873574495315552, 0.7942899465560913, 0.8380222916603088, 0.7933443188667297, 0.7901473641395569, 0.7998239398002625, 0.7859381437301636, 0.8118460178375244, 0.7861366271972656, 0.8131288886070251, 0.8085372447967529, 0.8414229154586792, 0.7853850722312927, 0.8044811487197876, 0.8165414333343506, 0.8077199459075928, 0.7976093292236328, 0.7823033332824707, 0.8055575489997864, 0.8085606098175049, 0.8006870150566101, 0.8304743766784668, 0.7966747879981995], 'val_recall': [0.6613908410072327, 0.6628470420837402, 0.6454415321350098, 0.6646606922149658, 0.6493498682975769, 0.6476870775222778, 0.6636145710945129, 0.5928477048873901, 0.6070548295974731, 0.6518979072570801, 0.6376971006393433, 0.5969433188438416, 0.6470628976821899, 0.6534481048583984, 0.6360393166542053, 0.6332119107246399, 0.6268015503883362, 0.6583506464958191, 0.6072759032249451, 0.6304275393486023, 0.565341591835022, 0.6610655188560486, 0.6364953517913818, 0.6097577810287476, 0.6425509452819824, 0.6483354568481445, 0.6399757266044617, 0.6336560249328613, 0.6302570700645447, 0.6247366666793823, 0.5953682661056519, 0.6489216089248657]}
B1;1;{'loss': [0.06409892439842224, 0.05823036655783653, 0.057296428829431534, 0.056699641048908234, 0.056420452892780304, 0.05622157081961632, 0.056032903492450714, 0.05587279796600342, 0.05574161559343338, 0.05564951151609421, 0.05559464171528816, 0.05556270107626915, 0.05553775280714035, 0.05551410838961601, 0.055504199117422104, 0.055475931614637375, 0.055452536791563034, 0.05541985109448433, 0.055402178317308426, 0.055387962609529495, 0.055362921208143234], 'precision': [0.8069376349449158, 0.8229088187217712, 0.8253188133239746, 0.8267204761505127, 0.8274419903755188, 0.8280836939811707, 0.8285794258117676, 0.8288493752479553, 0.8291953802108765, 0.8294278383255005, 0.8294928669929504, 0.8296205401420593, 0.8297451138496399, 0.8298346996307373, 0.8298294544219971, 0.8298736810684204, 0.829870879650116, 0.8300683498382568, 0.8300449252128601, 0.8301236033439636, 0.8301159739494324], 'recall': [0.6113564968109131, 0.6463512182235718, 0.6532868146896362, 0.6575222015380859, 0.6595368981361389, 0.6609422564506531, 0.6620606780052185, 0.6630553603172302, 0.664059579372406, 0.664866030216217, 0.6652677059173584, 0.665520966053009, 0.6657399535179138, 0.6659578680992126, 0.6660125851631165, 0.6662685871124268, 0.6664743423461914, 0.6666246056556702, 0.6666966080665588, 0.6668764352798462, 0.6668850183486938], 'val_loss': [0.07935001701116562, 0.07839558273553848, 0.07912842184305191, 0.08032391965389252, 0.07796155661344528, 0.07806971669197083, 0.07736299186944962, 0.07678355276584625, 0.07726886123418808, 0.07744967192411423, 0.08010547608137131, 0.07627569139003754, 0.07674725353717804, 0.07791673392057419, 0.07771677523851395, 0.07765339314937592, 0.0762457475066185, 0.0775882676243782, 0.07839830219745636, 0.07995432615280151, 0.07688280940055847], 'val_precision': [0.8065019845962524, 0.8121258020401001, 0.7806230187416077, 0.7623628973960876, 0.769770085811615, 0.8091883063316345, 0.8247448205947876, 0.8290174603462219, 0.8084748983383179, 0.8185573816299438, 0.7450369000434875, 0.8290303945541382, 0.8128540515899658, 0.8017051815986633, 0.7989509701728821, 0.8133128881454468, 0.8337488174438477, 0.7834378480911255, 0.8272247910499573, 0.8427910208702087, 0.8254508376121521], 'val_recall': [0.6095548868179321, 0.614348828792572, 0.6476275324821472, 0.6618971824645996, 0.6705729961395264, 0.6209630966186523, 0.6067701578140259, 0.608242928981781, 0.6276395320892334, 0.6148505806922913, 0.6870815753936768, 0.6101890206336975, 0.6272470355033875, 0.63396155834198, 0.6364648938179016, 0.6236964464187622, 0.610097348690033, 0.6586372256278992, 0.5964803099632263, 0.5689990520477295, 0.6177971363067627]}
B1;2;{'loss': [0.0638238787651062, 0.0574810691177845, 0.05664525553584099, 0.05624079331755638, 0.05595632269978523, 0.05573524907231331, 0.05560484156012535, 0.05550055578351021, 0.055421169847249985, 0.05535515770316124, 0.05530022084712982, 0.05526575818657875, 0.05522647500038147, 0.05520765855908394, 0.0551907904446125, 0.05515522509813309, 0.055145468562841415, 0.055140942335128784, 0.055140525102615356, 0.055123381316661835, 0.055099643766880035], 'precision': [0.7996135950088501, 0.823483943939209, 0.8252430558204651, 0.82643061876297, 0.8276413083076477, 0.8286070227622986, 0.8291179537773132, 0.8296068906784058, 0.8299897909164429, 0.8301230072975159, 0.830255925655365, 0.8302803039550781, 0.8303889632225037, 0.8304786086082458, 0.8305630683898926, 0.8307861089706421, 0.8307753205299377, 0.8308914303779602, 0.8307538628578186, 0.8309192061424255, 0.8309515714645386], 'recall': [0.61629319190979, 0.651854932308197, 0.6583972573280334, 0.6614417433738708, 0.6637279391288757, 0.6652495265007019, 0.6662469506263733, 0.6670573353767395, 0.6675176024436951, 0.6680120825767517, 0.6683761477470398, 0.6686025261878967, 0.6688247919082642, 0.6688632369041443, 0.6689162254333496, 0.6691303253173828, 0.6691265106201172, 0.6691381931304932, 0.669050395488739, 0.6692203879356384, 0.6693606376647949], 'val_loss': [0.07788150757551193, 0.07766912132501602, 0.07797059416770935, 0.07943876087665558, 0.07601526379585266, 0.07573799043893814, 0.07785502821207047, 0.07971825450658798, 0.07733787596225739, 0.07848614454269409, 0.07928527146577835, 0.07924138009548187, 0.07810787111520767, 0.07813126593828201, 0.08023466169834137, 0.07718388736248016, 0.07864727824926376, 0.07716014981269836, 0.0772121474146843, 0.07946202903985977, 0.07921458780765533], 'val_precision': [0.803465723991394, 0.7762515544891357, 0.7606261372566223, 0.7643657922744751, 0.7960094213485718, 0.8059930205345154, 0.7614702582359314, 0.7642087936401367, 0.811762809753418, 0.7646575570106506, 0.7591000199317932, 0.7847792506217957, 0.7641149759292603, 0.79653000831604, 0.7873530983924866, 0.8263134360313416, 0.780989408493042, 0.7893030643463135, 0.7914355993270874, 0.7932386994361877, 0.7647455334663391], 'val_recall': [0.6277490854263306, 0.665580153465271, 0.6826566457748413, 0.6642665266990662, 0.651283323764801, 0.6410824656486511, 0.6814979910850525, 0.6664704084396362, 0.6246261596679688, 0.6764058470726013, 0.6824597716331482, 0.6428398489952087, 0.6808006167411804, 0.6371516585350037, 0.6294898986816406, 0.6105000972747803, 0.6551691293716431, 0.6558783650398254, 0.6520180702209473, 0.6284040212631226, 0.6747602820396423]}
B1;3;{'loss': [0.06349485367536545, 0.057841647416353226, 0.05695426091551781, 0.05657024309039116, 0.05631459131836891, 0.0561312772333622, 0.05602052062749863, 0.0559457466006279, 0.05589812621474266, 0.055862002074718475, 0.055826880037784576, 0.05580059438943863, 0.05577380210161209, 0.05574299395084381, 0.05573379993438721, 0.0557161308825016, 0.05570228397846222, 0.05568399280309677, 0.05566917732357979, 0.05565697327256203, 0.05565032735466957, 0.0556364506483078, 0.055622030049562454, 0.05560852214694023, 0.055598001927137375, 0.05559167638421059], 'precision': [0.8027492761611938, 0.8222212791442871, 0.8242081999778748, 0.8252961039543152, 0.8259998559951782, 0.8264634013175964, 0.8266940712928772, 0.8267909288406372, 0.8269665837287903, 0.8271468281745911, 0.8272348046302795, 0.8273523449897766, 0.8274387717247009, 0.8276470899581909, 0.8276376128196716, 0.8277446627616882, 0.8278340101242065, 0.8280429244041443, 0.8281141519546509, 0.8283400535583496, 0.8284918665885925, 0.82876056432724, 0.8288596868515015, 0.8291453123092651, 0.829233705997467, 0.8292746543884277], 'recall': [0.6183594465255737, 0.6498702168464661, 0.6564027667045593, 0.659307062625885, 0.6612851023674011, 0.6627783179283142, 0.6637502312660217, 0.6643146872520447, 0.6647867560386658, 0.6650642156600952, 0.6654196381568909, 0.6655595898628235, 0.6656652092933655, 0.6658982634544373, 0.666098952293396, 0.6662245988845825, 0.6663640737533569, 0.666489839553833, 0.6665481328964233, 0.6666465997695923, 0.6666339635848999, 0.6666388511657715, 0.6667512655258179, 0.6667695045471191, 0.6668155193328857, 0.6668299436569214], 'val_loss': [0.07871231436729431, 0.07865437865257263, 0.078049436211586, 0.07773192971944809, 0.0787971243262291, 0.07785612344741821, 0.07948555797338486, 0.07669144123792648, 0.07656970620155334, 0.07678978145122528, 0.07749195396900177, 0.0774315595626831, 0.07663792371749878, 0.07749051600694656, 0.07942322641611099, 0.07790658622980118, 0.07769159227609634, 0.07889953255653381, 0.07846282422542572, 0.08046502619981766, 0.07984975725412369, 0.07898199558258057, 0.07937056571245193, 0.07914365828037262, 0.08009309321641922, 0.08032210916280746], 'val_precision': [0.8118008971214294, 0.8008230328559875, 0.7727742195129395, 0.7789666652679443, 0.7626146078109741, 0.7981882095336914, 0.8058897256851196, 0.8093125820159912, 0.7955880165100098, 0.8048461675643921, 0.810038149356842, 0.7962476015090942, 0.8125413656234741, 0.8011144399642944, 0.7685635089874268, 0.7736837267875671, 0.8066494464874268, 0.7781482934951782, 0.8180217742919922, 0.7797139286994934, 0.791172206401825, 0.7879604697227478, 0.8098202347755432, 0.829052746295929, 0.7690683007240295, 0.7686039209365845], 'val_recall': [0.6107228398323059, 0.626266360282898, 0.6637095212936401, 0.6580150127410889, 0.6722592115402222, 0.6329917907714844, 0.6074387431144714, 0.6299092769622803, 0.649641752243042, 0.6337371468544006, 0.6221846342086792, 0.6392403244972229, 0.6310381293296814, 0.634554922580719, 0.6582344770431519, 0.6665061712265015, 0.6240105628967285, 0.6517565846443176, 0.6102892756462097, 0.6372886896133423, 0.6295452117919922, 0.6416881084442139, 0.6118960976600647, 0.5894272327423096, 0.6568000912666321, 0.6558787226676941]}
B1;4;{'loss': [0.06416703015565872, 0.05792991444468498, 0.057018063962459564, 0.056524839252233505, 0.05624895170331001, 0.0560619980096817, 0.05594760924577713, 0.055880360305309296, 0.05582543462514877, 0.055777907371520996, 0.05572965368628502, 0.05568409338593483, 0.05561763793230057, 0.05556539073586464, 0.0555010661482811, 0.055453550070524216, 0.0554080531001091, 0.055375512689352036, 0.05534081161022186, 0.05533018335700035, 0.0553264394402504, 0.05531316250562668], 'precision': [0.8051834106445312, 0.8236054182052612, 0.8255860209465027, 0.8268160223960876, 0.8274838328361511, 0.8279702663421631, 0.8281393051147461, 0.8282216191291809, 0.8283301591873169, 0.8284959197044373, 0.8284907937049866, 0.8285616636276245, 0.8288370370864868, 0.8291098475456238, 0.8295133113861084, 0.8299037218093872, 0.8303261399269104, 0.8306357860565186, 0.8307515978813171, 0.8308951258659363, 0.8309184908866882, 0.8309979438781738], 'recall': [0.6111825704574585, 0.6478170156478882, 0.6547088623046875, 0.6584414839744568, 0.6605591773986816, 0.6619311571121216, 0.6628956198692322, 0.6634006500244141, 0.6637014746665955, 0.6640289425849915, 0.6643498539924622, 0.6646022796630859, 0.6651394963264465, 0.6654744148254395, 0.6659019589424133, 0.6661280989646912, 0.6664495468139648, 0.6667571067810059, 0.6669269800186157, 0.6670029759407043, 0.6669373512268066, 0.6670565605163574], 'val_loss': [0.07950401306152344, 0.07859282195568085, 0.07836306095123291, 0.07749646157026291, 0.07772626727819443, 0.07906368374824524, 0.07869632542133331, 0.07857128232717514, 0.07802842557430267, 0.07721361517906189, 0.07903967797756195, 0.07870069146156311, 0.07740072160959244, 0.07728958874940872, 0.07646307349205017, 0.07683346420526505, 0.07703731954097748, 0.07755911350250244, 0.07843412458896637, 0.07760902494192123, 0.07774704694747925, 0.07995405048131943], 'val_precision': [0.8302357792854309, 0.7856960296630859, 0.8045313954353333, 0.8184351325035095, 0.7968963384628296, 0.8054441213607788, 0.8074678778648376, 0.7967231869697571, 0.8028031587600708, 0.8000061511993408, 0.810548722743988, 0.7824870347976685, 0.7946633696556091, 0.8163950443267822, 0.7958517670631409, 0.817584753036499, 0.8139174580574036, 0.7944760322570801, 0.7876720428466797, 0.8015843629837036, 0.8304780721664429, 0.8533855676651001], 'val_recall': [0.578127920627594, 0.6417612433433533, 0.6193251609802246, 0.6150534749031067, 0.6394994854927063, 0.6185973882675171, 0.6168525218963623, 0.6318930387496948, 0.6268538236618042, 0.6392261385917664, 0.6110858917236328, 0.6514189839363098, 0.6422861814498901, 0.6190044283866882, 0.6496850848197937, 0.6242819428443909, 0.6214208006858826, 0.6430258750915527, 0.6433405876159668, 0.6331818103790283, 0.6055141687393188, 0.5595604181289673]}
B2;0;{'loss': [0.05744900926947594, 0.05134996026754379, 0.05047168955206871, 0.05000787228345871, 0.04972563311457634, 0.049490634351968765, 0.04933471232652664, 0.049212709069252014, 0.04914907366037369, 0.04906944930553436, 0.04903087764978409, 0.04899324104189873, 0.048953503370285034, 0.04891731217503548, 0.04879074543714523, 0.04871519282460213, 0.0486660934984684, 0.04863235726952553, 0.0485965721309185, 0.048559363931417465, 0.04854925721883774, 0.048525646328926086, 0.048518065363168716, 0.048511385917663574], 'precision': [0.8209056854248047, 0.8408371210098267, 0.8430851697921753, 0.8445841073989868, 0.8458652496337891, 0.8469547033309937, 0.847764253616333, 0.8481064438819885, 0.8482846021652222, 0.848534107208252, 0.8486422300338745, 0.8486459851264954, 0.8487821221351624, 0.8488898277282715, 0.8491811156272888, 0.8493831157684326, 0.849644124507904, 0.8498374223709106, 0.8499535918235779, 0.8500477075576782, 0.850255012512207, 0.8503516912460327, 0.8503730297088623, 0.8503572344779968], 'recall': [0.6519598364830017, 0.6939926147460938, 0.6999169588088989, 0.7031145095825195, 0.7049156427383423, 0.7064622640609741, 0.7075543403625488, 0.7083168029785156, 0.7086573243141174, 0.7092550992965698, 0.7095252871513367, 0.7097458839416504, 0.7099956274032593, 0.7102395296096802, 0.7111043930053711, 0.7114704251289368, 0.7118690013885498, 0.7120919823646545, 0.7123556733131409, 0.7124931812286377, 0.7126003503799438, 0.7126579284667969, 0.7127076387405396, 0.7127143144607544], 'val_loss': [0.07558326423168182, 0.07689188420772552, 0.0821552500128746, 0.07626648247241974, 0.07630909234285355, 0.07601849734783173, 0.07786278426647186, 0.07761091738939285, 0.075137659907341, 0.07744400203227997, 0.08090817928314209, 0.07745843380689621, 0.07660544663667679, 0.0779736191034317, 0.07846323400735855, 0.07660109549760818, 0.0752844512462616, 0.07951370626688004, 0.07827417552471161, 0.07783520221710205, 0.07515124976634979, 0.08084271103143692, 0.0759890079498291, 0.07712146639823914], 'val_precision': [0.8127601146697998, 0.7923599481582642, 0.733966052532196, 0.7720775604248047, 0.7616774439811707, 0.8003969788551331, 0.7623142004013062, 0.7755879759788513, 0.7803612351417542, 0.7822282910346985, 0.7436014413833618, 0.7948516607284546, 0.8143104314804077, 0.7513903975486755, 0.7608630657196045, 0.7800437808036804, 0.824600338935852, 0.7788735628128052, 0.7841532230377197, 0.7635810971260071, 0.785307765007019, 0.7377532124519348, 0.7906973958015442, 0.7834677696228027], 'val_recall': [0.6390725374221802, 0.6537532806396484, 0.6890117526054382, 0.6845348477363586, 0.699775218963623, 0.6533028483390808, 0.6863144636154175, 0.6689009666442871, 0.6845126748085022, 0.6646633744239807, 0.6882737278938293, 0.6427971720695496, 0.6353138089179993, 0.7005288600921631, 0.6811061501502991, 0.6748112440109253, 0.6342051029205322, 0.6469871401786804, 0.6528279185295105, 0.6904004812240601, 0.6816197633743286, 0.6902002692222595, 0.6647537350654602, 0.6632799506187439]}
B2;1;{'loss': [0.057798903435468674, 0.051971737295389175, 0.05111055076122284, 0.050579991191625595, 0.050279419869184494, 0.050055671483278275, 0.049893032759428024, 0.049776650965213776, 0.0496818870306015, 0.0495368130505085, 0.04922895133495331, 0.049111392349004745, 0.04905632138252258, 0.04899550601840019, 0.04893942549824715, 0.048907723277807236, 0.04885956272482872, 0.04883478209376335, 0.048805441707372665, 0.04879866912961006, 0.048791784793138504, 0.04876573756337166, 0.04874710366129875, 0.04873691871762276], 'precision': [0.8147666454315186, 0.8387807607650757, 0.8412889242172241, 0.8431060314178467, 0.8440195322036743, 0.8446452617645264, 0.8451250195503235, 0.8455230593681335, 0.8458526730537415, 0.8463786244392395, 0.8473225831985474, 0.847895085811615, 0.8481132984161377, 0.8484193682670593, 0.8486443161964417, 0.8488461971282959, 0.848913848400116, 0.8490476608276367, 0.8492057919502258, 0.8492681980133057, 0.849207878112793, 0.8493487238883972, 0.8494494557380676, 0.849459171295166], 'recall': [0.6550378799438477, 0.6898061037063599, 0.6958709359169006, 0.6993541121482849, 0.7013742923736572, 0.7028100490570068, 0.7038848996162415, 0.7044783234596252, 0.7050710916519165, 0.7060089111328125, 0.7079171538352966, 0.7087095379829407, 0.7090145945549011, 0.7094315886497498, 0.709761917591095, 0.7099328637123108, 0.7102227807044983, 0.7104247212409973, 0.7105381488800049, 0.7105234265327454, 0.7106053233146667, 0.710734486579895, 0.7107837796211243, 0.7107778787612915], 'val_loss': [0.07856126129627228, 0.07641297578811646, 0.0786004438996315, 0.07622675597667694, 0.07697251439094543, 0.07621777802705765, 0.07678377628326416, 0.07602809369564056, 0.07688460499048233, 0.07835332304239273, 0.07550392299890518, 0.07729627937078476, 0.07681149244308472, 0.08023981750011444, 0.07689982652664185, 0.07898466289043427, 0.07660086452960968, 0.07725922763347626, 0.0754249319434166, 0.07745176553726196, 0.07564270496368408, 0.0760447308421135, 0.0774153396487236, 0.07582619786262512], 'val_precision': [0.7810371518135071, 0.7818737626075745, 0.7855777740478516, 0.8205787539482117, 0.7841376662254333, 0.8040834665298462, 0.794452428817749, 0.7951522469520569, 0.8025486469268799, 0.7916997671127319, 0.7976929545402527, 0.7991417646408081, 0.8169400691986084, 0.741733193397522, 0.8035112023353577, 0.8198465704917908, 0.7950993776321411, 0.7916478514671326, 0.8070421814918518, 0.7772949934005737, 0.7971862554550171, 0.7881863713264465, 0.785973310470581, 0.8087120652198792], 'val_recall': [0.6549599766731262, 0.6651068329811096, 0.6495778560638428, 0.6354826092720032, 0.6634209156036377, 0.6490539908409119, 0.652108371257782, 0.6651167869567871, 0.6400501728057861, 0.6430248618125916, 0.6602440476417542, 0.6458648443222046, 0.6255925297737122, 0.6914880275726318, 0.6439055800437927, 0.6163581013679504, 0.6565932631492615, 0.6475682854652405, 0.6458806991577148, 0.6654007434844971, 0.6548381447792053, 0.6636516451835632, 0.6599709987640381, 0.6499455571174622]}
B2;2;{'loss': [0.05778651311993599, 0.05182764306664467, 0.05095846578478813, 0.05036265403032303, 0.05004576966166496, 0.04982738196849823, 0.049665264785289764, 0.049548424780368805, 0.04929407685995102, 0.0492091067135334, 0.049166008830070496, 0.04912120848894119, 0.04907717555761337, 0.049034424126148224, 0.04900684952735901, 0.04897440969944, 0.04893949255347252, 0.04890603572130203, 0.04886650666594505, 0.048834558576345444, 0.048793550580739975, 0.04877650365233421, 0.04875827953219414, 0.04873550310730934, 0.04872957244515419, 0.048730216920375824, 0.04871257022023201, 0.04869687557220459, 0.04868873581290245, 0.04867520183324814, 0.04867011681199074, 0.0486573800444603, 0.04865090176463127, 0.04865123704075813, 0.048636190593242645, 0.048628754913806915, 0.04861842840909958, 0.0486157201230526], 'precision': [0.8137975335121155, 0.8391087055206299, 0.8413709402084351, 0.8429823517799377, 0.844000518321991, 0.8449414372444153, 0.8455635905265808, 0.8460884094238281, 0.8470131158828735, 0.8473092317581177, 0.8474832773208618, 0.847750723361969, 0.8479438424110413, 0.8481934666633606, 0.8482623100280762, 0.848539412021637, 0.8487433195114136, 0.8488364219665527, 0.8489657640457153, 0.8491893410682678, 0.8493326902389526, 0.8494544625282288, 0.8494524359703064, 0.8495702743530273, 0.8495392203330994, 0.8496106863021851, 0.849733293056488, 0.8496864438056946, 0.8496664762496948, 0.8497710824012756, 0.8496071100234985, 0.8497390151023865, 0.8496782779693604, 0.849778413772583, 0.8497978448867798, 0.8498868942260742, 0.8498446941375732, 0.849973738193512], 'recall': [0.6546868085861206, 0.6907458305358887, 0.6968822479248047, 0.7008025646209717, 0.7029927372932434, 0.7044236063957214, 0.7055416107177734, 0.7061981558799744, 0.7077237963676453, 0.7081614136695862, 0.7084149718284607, 0.7087952494621277, 0.7090820670127869, 0.7093388438224792, 0.7093479037284851, 0.7096743583679199, 0.7098572850227356, 0.7099974155426025, 0.7102376222610474, 0.7104241251945496, 0.7106648087501526, 0.7108048796653748, 0.7108694314956665, 0.7109726071357727, 0.7110121250152588, 0.7110010981559753, 0.7111635804176331, 0.7112336754798889, 0.7112237811088562, 0.7113132476806641, 0.7113462686538696, 0.7114527225494385, 0.7114469408988953, 0.7114254236221313, 0.7115259766578674, 0.71152263879776, 0.711670994758606, 0.711694598197937], 'val_loss': [0.07788489013910294, 0.07830990105867386, 0.07873504608869553, 0.07924313098192215, 0.0797266960144043, 0.07622205466032028, 0.07714836299419403, 0.07563280314207077, 0.0782608836889267, 0.07730697095394135, 0.07619646191596985, 0.07568611949682236, 0.0760488212108612, 0.0781700387597084, 0.07708299905061722, 0.0781635120511055, 0.08006761968135834, 0.07640314102172852, 0.07672590017318726, 0.07467011362314224, 0.07575920224189758, 0.07639432698488235, 0.07544593513011932, 0.07650770246982574, 0.07863491773605347, 0.07722973823547363, 0.07517372071743011, 0.07988531142473221, 0.0791144073009491, 0.07644341886043549, 0.07753286510705948, 0.07737486064434052, 0.0775829330086708, 0.07574564218521118, 0.07671519368886948, 0.07623715698719025, 0.07889330387115479, 0.07643795758485794], 'val_precision': [0.8021783828735352, 0.7579714059829712, 0.7670100331306458, 0.778910756111145, 0.7572026252746582, 0.7965951561927795, 0.7975382804870605, 0.7951947450637817, 0.7674161195755005, 0.7809650301933289, 0.787156879901886, 0.7927918434143066, 0.7952438592910767, 0.7898620963096619, 0.8029786348342896, 0.782952606678009, 0.7768404483795166, 0.7926275730133057, 0.7890872955322266, 0.7930112481117249, 0.8132702112197876, 0.8100513815879822, 0.7919204235076904, 0.788870096206665, 0.7574176788330078, 0.7777563333511353, 0.8025899529457092, 0.7468641996383667, 0.7879390120506287, 0.7695509195327759, 0.779544472694397, 0.813173234462738, 0.8032876253128052, 0.7872530221939087, 0.8056321144104004, 0.7837460041046143, 0.7814104557037354, 0.810344934463501], 'val_recall': [0.6282597780227661, 0.6875366568565369, 0.6752997636795044, 0.6483721733093262, 0.6785954833030701, 0.6582900881767273, 0.6497671604156494, 0.6620226502418518, 0.6769078969955444, 0.6706768870353699, 0.6689218282699585, 0.6662377715110779, 0.6629036664962769, 0.6513501405715942, 0.6465654969215393, 0.6524274349212646, 0.6450046896934509, 0.6637148261070251, 0.6590747833251953, 0.6750482320785522, 0.6480660438537598, 0.6432115435600281, 0.6704495549201965, 0.6634044051170349, 0.6863279938697815, 0.6743032336235046, 0.6641004085540771, 0.6893453598022461, 0.6469129920005798, 0.6876452565193176, 0.6682936549186707, 0.6322776079177856, 0.6339896321296692, 0.6706199645996094, 0.6382967829704285, 0.6733447909355164, 0.6483350992202759, 0.6446512341499329]}
